db_id,tier,hinglish_input,golden_sql,generated_sql,execution_match,status
insurance_fnol,hinglish_light,What are the maximum aur minimum settle raha hai ki nahi kaunse cheezein mein?,"SELECT max(settlement_amount) ,  min(settlement_amount) FROM settlements","SELECT MAX(Settlement_Amount), MIN(Settlement_Amount) FROM Settlements",True,CLEAN
insurance_fnol,hinglish_natural,Kya aap maximum aur minimum settle raha hai ki nahi ye batao cheezein mein?,"SELECT max(settlement_amount) ,  min(settlement_amount) FROM settlements","SELECT MAX(Settlement_Amount), MIN(Settlement_Amount) FROM Settlements",True,CLEAN
insurance_fnol,hinglish_hindi_heavy,Kya max aur min settle raha hai ki nahi kaunse transakshun ke baare mein?,"SELECT max(settlement_amount) ,  min(settlement_amount) FROM settlements","SELECT MAX(Settlement_Amount), MIN(Settlement_Amount) FROM Settlements",True,CLEAN
world_1,hinglish_light,"What are the jamaah, naam aur chefdar wahaan jo sabse bada zameen ka hai?","SELECT Name ,  population ,  HeadOfState FROM country ORDER BY SurfaceArea DESC LIMIT 1",SELECT Name FROM city WHERE Population = ( SELECT MAX(Population) FROM city ),False,SUCCESS
world_1,hinglish_natural,"Jo desh ki jamaah, naam aur chefdar kya hain jo sabse bada zameen ka hai?","SELECT Name ,  population ,  HeadOfState FROM country ORDER BY SurfaceArea DESC LIMIT 1","SELECT Name, HeadOfState FROM country ORDER BY Population DESC LIMIT 1",False,SUCCESS
world_1,hinglish_hindi_heavy,"Kya us desh ka jamaah, naam aur chefdar kya hain jo sabse bada zameen ka hai?","SELECT Name ,  population ,  HeadOfState FROM country ORDER BY SurfaceArea DESC LIMIT 1","SELECT Name, HeadOfState FROM country ORDER BY Population DESC LIMIT 1",False,SUCCESS
driving_school,hinglish_light,What is the doobthi of the staff member Janessa Sawayn?,"SELECT date_of_birth FROM Staff WHERE first_name = ""Janessa"" AND last_name = ""Sawayn"";",SELECT date_of_birth FROM Staff WHERE first_name = 'Janessa' AND last_name = 'Sawayn',True,CLEAN
driving_school,hinglish_natural,Staff member Janessa Sawayn ka kya doobthi hai?,"SELECT date_of_birth FROM Staff WHERE first_name = ""Janessa"" AND last_name = ""Sawayn"";",SELECT date_joined_staff FROM staff WHERE first_name = 'Janessa' AND last_name = 'Sawayn',False,SUCCESS
driving_school,hinglish_hindi_heavy,kya Janessa Sawayn ki staff member ke liye doobthi hai?,"SELECT date_of_birth FROM Staff WHERE first_name = ""Janessa"" AND last_name = ""Sawayn"";",SELECT T1.staff_id FROM Staff AS T1 INNER JOIN Addresses AS T2 ON T1.staff_address_id = T2.address_id WHERE T2.first_name = 'Janessa' AND T2.last_name = 'Sawayn',False,no such column: T2.first_name
student_transcripts_tracking,hinglish_light,Show the date aur id of the transcript jismein tabdeel 2 course results hain.,"SELECT T2.transcript_date ,  T1.transcript_id FROM Transcript_Contents AS T1 JOIN Transcripts AS T2 ON T1.transcript_id  =  T2.transcript_id GROUP BY T1.transcript_id HAVING count(*)  >=  2","SELECT T1.transcript_date, T1.transcript_id FROM Transcript AS T1 INNER JOIN Transcript_Contents AS T2 ON T1.transcript_id = T2.transcript_id WHERE T2.student_course_id IN (SELECT student_course_id FROM Student_Enrolment_Courses WHERE course_id IN (SELECT course_id FROM Courses WHERE course_name = 'Tabdeel 2'))",False,no such table: Transcript
student_transcripts_tracking,hinglish_natural,Show the date aur id of the transcript jo mein 2 course results hain.,"SELECT T2.transcript_date ,  T1.transcript_id FROM Transcript_Contents AS T1 JOIN Transcripts AS T2 ON T1.transcript_id  =  T2.transcript_id GROUP BY T1.transcript_id HAVING count(*)  >=  2","SELECT T1.transcript_date, T1.transcript_id FROM Transcript AS T1 INNER JOIN Transcript_Contents AS T2 ON T1.transcript_id = T2.transcript_id WHERE T2.student_course_id IN (SELECT student_course_id FROM Student_Enrolment_Courses WHERE course_id IN (SELECT course_id FROM Courses WHERE course_name = 'Course A' OR course_name = 'Course B'))",False,no such table: Transcript
student_transcripts_tracking,hinglish_hindi_heavy,Show the date aur id of the transcript jisme 2 course results hain.,"SELECT T2.transcript_date ,  T1.transcript_id FROM Transcript_Contents AS T1 JOIN Transcripts AS T2 ON T1.transcript_id  =  T2.transcript_id GROUP BY T1.transcript_id HAVING count(*)  >=  2","SELECT T1.transcript_date, T1.transcript_id FROM Transcript AS T1 INNER JOIN Transcript_Contents AS T2 ON T1.transcript_id = T2.transcript_id WHERE T2.student_course_id IN (SELECT student_course_id FROM Student_Enrolment_Courses WHERE course_id IN (SELECT course_id FROM Courses WHERE course_name = 'Course A' OR course_name = 'Course B'))",False,no such table: Transcript
music_1,hinglish_light,Find the id of the song jisme duration sabse zyada hai,SELECT f_id FROM files ORDER BY duration DESC LIMIT 1,SELECT f_id FROM song WHERE duration = ( SELECT MAX(duration) FROM song ),False,no such column: duration
music_1,hinglish_natural,दिले गए संगीत का आईडी जो सबसे लंबा रहता है,SELECT f_id FROM files ORDER BY duration DESC LIMIT 1,SELECT f_id FROM song ORDER BY duration DESC LIMIT 1,False,no such column: duration
music_1,hinglish_hindi_heavy,find the id of the song jo duration sabse zyada hai,SELECT f_id FROM files ORDER BY duration DESC LIMIT 1,SELECT f_id FROM song ORDER BY duration DESC LIMIT 1,False,no such column: duration
voter_2,hinglish_light,Find the first and last names of all the female students jaise sex F hain jo president votes de gaye hain.,"SELECT DISTINCT T1.Fname ,  T1.LName FROM STUDENT AS T1 JOIN VOTING_RECORD AS T2 ON T1.StuID  =  T2.President_VOTE WHERE T1.sex  =  ""F","SELECT fname ,  lname FROM STUDENT WHERE sex = 'F' AND president_vote IS NOT NULL",False,no such column: president_vote
voter_2,hinglish_natural,Find the first and last names of all the female (sex F) students jaise president votes de gaye hain.,"SELECT DISTINCT T1.Fname ,  T1.LName FROM STUDENT AS T1 JOIN VOTING_RECORD AS T2 ON T1.StuID  =  T2.President_VOTE WHERE T1.sex  =  ""F","SELECT T1.fname ,  T1.lname FROM student AS T1 JOIN voting_record AS T2 ON T1.stuid = T2.president_vote WHERE T1.sex = 'F'",False,SUCCESS
voter_2,hinglish_hindi_heavy,Find the first and last names of all the female (sex is F) students jaise president votes de gaye hain.,"SELECT DISTINCT T1.Fname ,  T1.LName FROM STUDENT AS T1 JOIN VOTING_RECORD AS T2 ON T1.StuID  =  T2.President_VOTE WHERE T1.sex  =  ""F","SELECT T1.fname ,  T1.lname FROM student AS T1 JOIN voting_record AS T2 ON T1.stuid = T2.president_vote WHERE T1.sex = 'F'",False,SUCCESS
railway,hinglish_light,Show the railway builder jo Andaman Exp ka train hai,"SELECT T1.Builder FROM railway AS T1 JOIN train AS T2 ON T1.Railway_ID  =  T2.Railway_ID WHERE T2.Name  =  ""Andaman Exp",SELECT T1.Builder FROM railway AS T1 INNER JOIN train AS T2 ON T1.Railway_ID = T2.Railway_ID WHERE T2.Name LIKE 'Andaman Exp' AND T1.Location LIKE '%Jo%',False,SUCCESS
railway,hinglish_natural,Andaman Exp ka train ka railway builder dikhao,"SELECT T1.Builder FROM railway AS T1 JOIN train AS T2 ON T1.Railway_ID  =  T2.Railway_ID WHERE T2.Name  =  ""Andaman Exp",SELECT Builder FROM railway WHERE Railway = 'Andaman Exp',False,SUCCESS
railway,hinglish_hindi_heavy,show the railway builder of trains named Andaman Exp ki jaani ke,"SELECT T1.Builder FROM railway AS T1 JOIN train AS T2 ON T1.Railway_ID  =  T2.Railway_ID WHERE T2.Name  =  ""Andaman Exp",SELECT T1.Builder FROM train AS T1 INNER JOIN railway AS T2 ON T1.Railway_ID = T2.Railway_ID WHERE T1.Name = 'Andaman Exp ki jaani ke',False,no such column: T1.Builder
behavior_monitoring,hinglish_light,What is the pin code of the address jo teacher first name 'Lyla' ke liye hai?,"SELECT T1.zip_postcode FROM Addresses AS T1 JOIN Teachers AS T2 ON T1.address_id  =  T2.address_id WHERE T2.first_name  =  ""Lyla",SELECT T2.zip_postcode FROM Teachers AS T1 INNER JOIN Addresses AS T2 ON T1.address_id = T2.address_id WHERE T1.first_name = 'Lyla',False,SUCCESS
behavior_monitoring,hinglish_natural,Teacher first name 'Lyla' ka address ka pin code kya hai?,"SELECT T1.zip_postcode FROM Addresses AS T1 JOIN Teachers AS T2 ON T1.address_id  =  T2.address_id WHERE T2.first_name  =  ""Lyla",SELECT T2.zip_postcode FROM Teachers AS T1 INNER JOIN Addresses AS T2 ON T1.address_id = T2.address_id WHERE T1.first_name = 'Lyla',False,SUCCESS
behavior_monitoring,hinglish_hindi_heavy,Kya pata chalta hai ki teacher first name 'Lyla' ka address ka pin code kya hai?,"SELECT T1.zip_postcode FROM Addresses AS T1 JOIN Teachers AS T2 ON T1.address_id  =  T2.address_id WHERE T2.first_name  =  ""Lyla",SELECT T2.zip_postcode FROM Teachers AS T1 INNER JOIN Addresses AS T2 ON T1.address_id = T2.address_id WHERE T1.first_name = 'Lyla',False,SUCCESS
car_1,hinglish_light,What is the number of cars with more than 4 सिलिंडर?,SELECT count(*) FROM CARS_DATA WHERE Cylinders  >  4;,SELECT COUNT(*) FROM cars_data WHERE Cylinders > 4,True,CLEAN
car_1,hinglish_natural,कारों में से उस संख्या क्या है जिनमें से 4 सिलिंडर से अधिक है?,SELECT count(*) FROM CARS_DATA WHERE Cylinders  >  4;,SELECT COUNT(*) FROM cars_data WHERE Cylinders > 4,True,CLEAN
car_1,hinglish_hindi_heavy,"कारों में से जिनमें से 4 सिलिंडर से अधिक है, �",SELECT count(*) FROM CARS_DATA WHERE Cylinders  >  4;,SELECT COUNT(*) FROM cars_data WHERE Cylinders > 4,True,CLEAN
customer_complaints,hinglish_light,What are the last names of staff with email addressed containing the substring 'wrau'?,"SELECT last_name FROM staff WHERE email_address LIKE ""%wrau%",SELECT last_name FROM Staff WHERE email_address LIKE '%wrau%',False,SUCCESS
customer_complaints,hinglish_natural,Kya staff jaise pehle name ka list hai jo email address mein 'wrau' substring ka use karte hain?,"SELECT last_name FROM staff WHERE email_address LIKE ""%wrau%",SELECT DISTINCT T1.first_name FROM Staff AS T1 INNER JOIN Customers AS T2 ON T1.staff_id = T2.staff_id WHERE T2.email_address LIKE '%wrau%',False,no such column: T2.staff_id
customer_complaints,hinglish_hindi_heavy,Kyā staff jaise pehle name ka list karo jo email address mein 'wrau' substring ka use karte hain?,"SELECT last_name FROM staff WHERE email_address LIKE ""%wrau%",SELECT DISTINCT first_name FROM Staff WHERE email_address LIKE '%wrau%',False,SUCCESS
wine_1,hinglish_light,List the names of all distinct wines in alphabetical order.,SELECT DISTINCT Name FROM WINE ORDER BY Name,SELECT DISTINCT Name FROM WINE ORDER BY Name ASC,True,CLEAN
wine_1,hinglish_natural,Distinct vino ka naam list karo abhiram se zyada yaad karne waale order mein.,SELECT DISTINCT Name FROM WINE ORDER BY Name,SELECT DISTINCT Name FROM WINE WHERE Appelation = 'Abhiram' ORDER BY Price DESC,False,SUCCESS
wine_1,hinglish_hindi_heavy,List karo sabhi vino ka naam alphabet ke tareke se.,SELECT DISTINCT Name FROM WINE ORDER BY Name,SELECT Name FROM WINE ORDER BY Name ASC,True,CLEAN
game_1,hinglish_light,What is the first name aur last name of the student jo sports mein sabse zyada kaam karte hai?,"SELECT T2.Fname ,  T2.Lname FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID GROUP BY T1.StuID ORDER BY count(*) DESC LIMIT 1","SELECT T1.Fname ,  T1.Lname FROM STUDENT AS T1 JOIN SPORTSINFO AS T2 ON T1.StuID = T2.StuID ORDER BY T2.GamesPlayed DESC LIMIT 1",False,SUCCESS
game_1,hinglish_natural,"Kya student jo sports mein maximum players kar lete hain, unki first name aur last name kya hain?","SELECT T2.Fname ,  T2.Lname FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID GROUP BY T1.StuID ORDER BY count(*) DESC LIMIT 1","SELECT T1.Fname, T1.Lname FROM SportsInfo AS T1 INNER JOIN Student AS T2 ON T1.StuID = T2.StuID GROUP BY T1.StuID ORDER BY COUNT(T1.GamesPlayed) DESC LIMIT 1",False,no such column: T1.Fname
game_1,hinglish_hindi_heavy,"Kyaa student jo sports mein zyada players karate hain, unki first name aur last name kya hain?","SELECT T2.Fname ,  T2.Lname FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID GROUP BY T1.StuID ORDER BY count(*) DESC LIMIT 1","SELECT fname ,  lname FROM STUDENT WHERE sportname IN ( SELECT sportname FROM SPORTINFO GROUP BY sportname ORDER BY count(*) DESC LIMIT 1 )",False,no such table: SPORTINFO
club_1,hinglish_light,How many members of club Bootup Baltimore हैं जो कि 18 से कम उम्र के?,"SELECT count(*) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t3.age  <  18",SELECT COUNT(*) FROM Member_of_club WHERE ClubID = (SELECT ClubID FROM Club WHERE ClubName = 'Bootup Baltimore') AND Age < 18,False,no such column: Age
club_1,hinglish_natural,Club Bootup Baltimore ka kitne members 18 se nachee ke hain?,"SELECT count(*) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t3.age  <  18",SELECT COUNT(*) FROM Member_of_club WHERE Position = 'President' AND ClubID IN (SELECT ClubID FROM Club WHERE ClubName = 'Bootup Baltimore') AND Age >= 18,False,no such column: Age
club_1,hinglish_hindi_heavy,Kitne members club Bootup Baltimore mein hain jo 18 se nachee hain?,"SELECT count(*) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t3.age  <  18",SELECT COUNT(*) FROM Member_of_club WHERE ClubID = ( SELECT ClubID FROM Club WHERE ClubName = 'Bootup Baltimore' ) AND Age < 18,False,no such column: Age
insurance_and_eClaims,hinglish_light,Which type of policy ka code kya jyada use hota hai?,SELECT policy_type_code FROM policies GROUP BY policy_type_code ORDER BY count(*) DESC LIMIT 1,SELECT Policy_Type_Code FROM Policies GROUP BY Policy_Type_Code ORDER BY COUNT(*) DESC LIMIT 1,True,CLEAN
insurance_and_eClaims,hinglish_natural,Jyada use hونे wala policy ka code kya hai?,SELECT policy_type_code FROM policies GROUP BY policy_type_code ORDER BY count(*) DESC LIMIT 1,SELECT Policy_Type_Code FROM Policies WHERE Customer_ID = ( SELECT Customer_ID FROM Customers WHERE Customer_Details LIKE 'Jyada use hoone wala' ),False,SUCCESS
insurance_and_eClaims,hinglish_hindi_heavy,Jyada use hone wala policy ka code kya hai?,SELECT policy_type_code FROM policies GROUP BY policy_type_code ORDER BY count(*) DESC LIMIT 1,SELECT Policy_Type_Code FROM Policies WHERE Customer_ID = (SELECT Customer_ID FROM Customers WHERE Customer_Details LIKE 'Jyada use hone wala'),False,SUCCESS
coffee_shop,hinglish_light,Which membership card ke ander 5 members se zyada hain?,SELECT Membership_card FROM member GROUP BY Membership_card HAVING count(*)  >  5,SELECT Membership_card FROM member GROUP BY Membership_card HAVING COUNT(*) > 5,True,CLEAN
coffee_shop,hinglish_natural,"Membership card jo 5 se zyada members ka hai, wahi kya?",SELECT Membership_card FROM member GROUP BY Membership_card HAVING count(*)  >  5,SELECT COUNT(*) FROM member WHERE Membership_card > 5,False,SUCCESS
coffee_shop,hinglish_hindi_heavy,"Kya jo membership card mein 5 se zyada members hain, uska name kya hai?",SELECT Membership_card FROM member GROUP BY Membership_card HAVING count(*)  >  5,SELECT T2.Name FROM member AS T1 INNER JOIN happy_hour_member AS T2 ON T1.Member_ID = T2.Member_ID GROUP BY T1.Membership_card HAVING COUNT(*) > 5,False,no such column: T2.Name
tracking_grants_for_research,hinglish_light,What is the id of the organization with the maximum number of outcomes and how many outcomes are there?,"SELECT T1.organisation_id ,  count(*) FROM Projects AS T1 JOIN Project_outcomes AS T2 ON T1.project_id  =  T2.project_id GROUP BY T1.organisation_id ORDER BY count(*) DESC LIMIT 1","SELECT organisation_id, COUNT(*) FROM Project_Outcomes GROUP BY organisation_id ORDER BY COUNT(*) DESC LIMIT 1",False,no such column: organisation_id
tracking_grants_for_research,hinglish_natural,Id kya hai us organization ka jo sabse zyada outcomes milaye hai aur unme kitne outcomes hain?,"SELECT T1.organisation_id ,  count(*) FROM Projects AS T1 JOIN Project_outcomes AS T2 ON T1.project_id  =  T2.project_id GROUP BY T1.organisation_id ORDER BY count(*) DESC LIMIT 1","SELECT T1.organisation_id, COUNT(T3.outcome_code) AS total_outcomes",False,no such column: T1.organisation_id
tracking_grants_for_research,hinglish_hindi_heavy,Id kya hai us organization ka jo maximum outcomes daal rahi hai aur unme kitne outcomes hain?,"SELECT T1.organisation_id ,  count(*) FROM Projects AS T1 JOIN Project_outcomes AS T2 ON T1.project_id  =  T2.project_id GROUP BY T1.organisation_id ORDER BY count(*) DESC LIMIT 1","SELECT T1.organisation_id, COUNT(T3.outcome_code) FROM Projects AS T1 INNER JOIN Project_Outcomes AS T2 ON T1.project_id = T2.project_id INNER JOIN Research_Outcomes AS T3 ON T2.outcome_code = T3.outcome_code GROUP BY T1.organisation_id ORDER BY COUNT(T3.outcome_code) DESC LIMIT 1",True,CLEAN
hr_1,hinglish_light,"What are the complete name, hire date, salary, and department id of employees jaise first name mein letter 'M' nahi hai?","SELECT first_name ,  last_name ,  hire_date ,  salary ,  department_id FROM employees WHERE first_name NOT LIKE '%M%","SELECT T1.first_name, T1.hire_date, T1.salary, T1.department_id",False,no such column: T1.first_name
